,time_5000,time_2000,time_10000,adaptive rowing category,age,height,weight,weight_class,profile_id
11138,1241.7,469.8,2550.9,able,53,152.4,55.3,L,1058227
11142,1067.5,408.7,2244.7,able,38,177.8,81.2,H,1058289
11157,1164.6,448.7,2382.6,able,45,190.5,99.8,H,1058450
11165,1399.4,517.5,3122.7,able,43,182.9,100.7,H,1058587
11166,1154.5,447.9,2418.2,able,47,182.9,84.4,H,1058611
11174,1112.3,403.7,2453.3,able,27,195.6,96.6,H,1058729
11175,1159.2,442.1,2347.7,able,41,180.3,99.8,H,1058731
11185,1173.6,446.4,2502.6,able,59,175.3,76.7,L,1058839
11186,1338.9,476.9,2781.4,able,47,188.0,103.9,H,1058850
11201,1358.3,483.1,2636.9,able,59,177.8,73.9,L,1059085
11206,1152.0,423.5,2364.1,able,39,188.0,102.1,H,1059131
11225,1041.9,391.5,2213.7,able,48,190.5,84.8,H,1059460
11244,1314.7,513.9,2686.7,able,58,170.2,90.7,H,1059739
11252,1244.9,480.3,2563.4,able,50,177.8,99.8,H,1059900
11271,1337.8,517.2,2816.5,PR3 (PD),51,172.7,86.2,H,1060523
11280,1360.8,501.7,2819.6,able,52,175.3,83.9,H,1060985
11284,1227.5,438.0,2380.0,able,48,190.5,98.0,H,1061147
11294,1237.1,483.0,2534.6,able,56,182.9,83.9,H,1061338
11308,1127.3,420.7,2335.4,able,34,185.4,73.0,L,1061801
11317,1166.6,457.9,2363.4,able,46,180.3,78.0,H,1061939
11323,1556.9,566.9,3644.1,able,52,180.3,73.9,L,1062006
11328,1171.3,453.1,2391.5,able,62,175.3,86.2,H,1062151
11332,1196.5,470.9,2654.4,able,38,175.3,78.5,H,1062191
11338,1173.1,459.6,2397.9,able,63,180.3,77.1,H,1062328
11342,1372.0,508.6,2968.1,able,55,182.9,80.7,H,1062505
11349,1257.1,413.2,2776.2,able,58,175.3,74.4,L,1062595
11351,1180.5,473.5,2287.2,able,58,177.8,83.9,H,1062622
11364,1175.6,449.0,2366.4,able,54,188.0,96.2,H,1062799
11365,1336.2,507.5,2734.5,able,68,172.7,70.3,L,1062803
11381,1389.0,539.7,2855.4,able,54,170.2,60.3,H,1063038
11387,1136.5,440.3,2324.3,able,65,180.3,78.5,H,1063101
11391,1236.8,471.1,2620.6,able,55,170.2,74.4,L,1063156
11405,1241.0,468.0,2504.0,able,55,180.3,92.1,H,1063335
11406,1110.8,418.1,2263.3,able,44,177.8,73.9,L,1063343
11409,1136.7,438.5,2318.6,able,58,180.3,81.2,H,1063419
11424,1357.9,505.4,2812.5,able,54,170.2,68.9,H,1063546
11427,1312.7,520.9,2688.5,able,83,177.8,73.0,L,1063568
11433,1214.7,470.0,2468.3,able,60,182.9,95.3,H,1063610
11444,1371.4,516.2,2762.2,able,49,167.6,81.6,H,1063713
11463,1237.1,457.7,2547.0,able,49,172.7,69.9,H,1063890
11464,1177.1,435.0,2409.7,able,45,185.4,79.4,H,1063899
11465,1130.8,404.6,2369.1,able,54,195.6,89.8,H,1063916
11467,1589.4,644.2,4287.2,able,53,170.2,77.1,H,1063942
11474,1179.2,456.9,2581.7,able,67,172.7,73.9,L,1064057
11482,989.6,371.0,2097.2,able,23,195.6,81.6,H,1064184
11487,1155.5,457.7,2417.2,able,50,188.0,95.3,H,1064260
11490,1194.2,465.1,2363.9,able,49,182.9,69.9,L,1064294
11494,1057.9,400.6,2169.8,able,41,188.0,98.9,H,1064367
11498,1214.6,426.7,2571.0,able,40,177.8,74.8,L,1064454
11515,1091.5,412.6,2299.1,able,46,188.0,89.8,H,1064754
11522,1172.6,455.4,2396.2,able,58,188.0,96.2,H,1064875
11526,1201.7,456.1,2500.0,able,60,190.5,82.1,H,1064926
11532,1209.1,499.3,2521.9,able,69,190.5,86.2,H,1064994
11534,1225.8,457.4,2509.0,able,45,188.0,73.9,L,1065020
11537,1492.1,569.0,2789.1,able,60,167.6,59.9,L,1065090
11538,1231.5,466.7,2651.9,able,62,180.3,83.0,H,1065143
11548,1153.5,439.0,2387.2,able,54,180.3,86.2,H,1065323
11549,1138.5,432.2,2383.9,able,35,190.5,88.0,H,1065325
11562,1264.8,485.1,2558.6,able,54,180.3,102.1,H,1066608
11588,1344.8,514.2,2753.8,able,46,177.8,97.1,H,1067043
11607,1195.7,442.9,2530.9,able,55,188.0,90.7,H,1067388
11608,1325.3,503.7,2857.5,able,54,165.1,98.9,H,1067389
11621,1134.1,415.8,2340.3,able,36,185.4,87.1,H,1067619
11626,1220.3,461.9,2542.8,able,34,162.6,59.9,L,1067742
11629,1107.2,413.7,2395.0,able,37,172.7,80.7,H,1067837
11633,1374.1,456.5,2731.3,able,30,190.5,131.1,H,1067941
11641,1303.2,511.5,2877.4,able,43,180.3,83.0,H,1068055
11642,1273.6,478.1,2621.9,able,46,172.7,73.5,L,1068059
11645,1226.0,470.7,2608.7,able,48,177.8,73.9,L,1068073
11647,1361.7,529.7,2832.5,able,61,165.1,68.0,H,1068125
11651,1253.1,480.7,2639.0,able,50,190.5,112.5,H,1068204
11658,1212.0,482.0,2468.0,able,69,180.3,78.0,H,1068384
11659,1232.7,466.5,2548.0,able,43,157.5,67.1,H,1068385
11661,1271.5,474.8,2766.7,able,63,172.7,69.4,L,1068406
11663,1209.5,444.9,2420.8,able,39,180.3,75.3,H,1068464
11670,1393.8,540.6,2854.3,able,45,177.8,96.2,H,1068566
11674,1125.6,434.7,2382.0,able,34,175.3,79.8,H,1068643
11704,1360.5,531.9,2768.8,able,75,190.5,81.6,H,1069277
11708,1365.0,524.8,2798.6,able,43,165.1,60.3,L,1069342
11709,1249.1,467.9,2581.5,able,40,177.8,77.1,H,1069352
11732,1130.4,417.6,2324.5,able,51,185.4,97.5,H,1069728
11745,1213.8,496.4,2585.3,able,37,177.8,99.8,H,1070019
11748,1331.9,541.7,2700.5,able,69,177.8,82.1,H,1070073
11754,1104.7,418.3,2274.1,able,54,188.0,94.3,H,1070189
11762,1235.6,475.5,2495.6,able,36,188.0,95.3,H,1070443
11766,1137.6,436.9,2344.6,able,49,190.5,98.4,H,1070501
11772,1572.1,591.6,3432.1,able,59,185.4,83.0,H,1070590
11778,1042.8,375.7,2172.0,able,32,190.5,83.9,H,1070709
11789,1090.7,413.7,2307.3,able,37,190.5,104.3,H,1070846
11797,1911.8,496.8,3196.4,able,33,182.9,84.8,H,1070933
11799,1505.9,477.9,2653.4,able,43,193.0,88.0,H,1070972
11805,1303.6,488.2,2698.1,able,56,182.9,87.1,H,1071089
11814,1281.7,492.9,2646.2,able,56,172.7,72.1,L,1071204
11816,1229.0,476.3,2568.1,able,56,175.3,88.9,H,1071215
11834,1680.8,620.1,3600.7,able,54,160.0,73.0,H,1071543
11835,1060.1,443.6,2309.5,able,42,195.6,122.0,H,1071556
11843,1130.6,417.7,2368.9,able,54,180.3,92.1,H,1071766
11865,1092.4,408.4,2336.6,able,39,177.8,94.3,H,1072183
11876,1260.4,471.3,2672.5,able,54,180.3,71.7,L,1072337
11901,1228.3,487.6,2368.6,able,58,175.3,95.3,H,1072672
11911,1139.1,435.4,2362.8,able,65,180.3,85.7,H,1072780
11913,1304.3,502.7,2705.5,able,53,182.9,81.2,H,1072794
11916,1301.7,494.2,2728.7,PR3,40,180.3,104.3,H,1072805
11918,1186.7,462.1,2565.4,able,37,165.1,66.7,L,1072879
11921,1067.0,404.8,2218.0,able,45,190.5,90.7,H,1072955
11923,1129.4,413.3,2266.3,able,44,195.6,110.2,H,1072976
11924,1373.4,596.1,2624.7,able,65,195.6,81.6,H,1072990
11927,1144.8,444.9,2390.4,able,37,182.9,120.2,H,1073036
11931,1593.0,522.7,2826.5,able,55,175.3,72.6,H,1073085
11943,1673.3,555.0,3332.8,able,66,177.8,89.8,H,1073188
11952,1179.0,456.7,2524.0,able,62,185.4,89.8,H,1073329
11955,1287.3,466.4,2574.0,able,36,175.3,93.9,H,1073354
11959,1186.0,444.6,2518.0,able,40,182.9,87.5,H,1073411
11969,1101.4,426.9,2310.6,able,56,200.7,93.4,H,1073494
11970,1725.0,470.9,2894.8,able,41,182.9,89.8,H,1073505
11975,1355.2,530.7,2778.0,able,64,170.2,70.8,H,1073560
11978,1306.9,496.7,2717.9,able,37,185.4,117.9,H,1073611
11986,1370.1,546.0,2813.0,able,59,180.3,77.1,H,1073690
11988,1357.4,516.7,2926.6,able,61,177.8,65.3,H,1073721
12003,1087.7,415.2,2358.9,able,36,182.9,95.3,H,1074103
12004,1481.1,556.2,3069.3,able,59,172.7,64.9,H,1074113
12009,1284.2,490.7,2678.7,able,52,172.7,88.9,H,1074207
12010,1089.9,411.5,2282.7,able,52,188.0,99.8,H,1074216
12022,1138.9,409.3,2245.8,able,40,177.8,86.2,H,1074588
12028,1214.7,469.7,2576.6,able,42,177.8,96.2,H,1074640
12038,1162.9,445.4,2347.0,able,57,190.5,97.5,H,1074881
12040,1076.6,418.3,2247.9,able,50,198.1,99.8,H,1074923
12041,1155.9,454.5,2380.5,able,51,185.4,83.9,H,1074968
12042,1186.7,447.2,2450.5,able,46,188.0,81.6,H,1074971
12046,1069.3,408.9,2210.1,able,52,175.3,69.9,L,1075032
12059,1607.5,677.1,3490.4,able,35,157.5,63.5,L,1075193
12074,1039.2,392.9,2140.1,able,43,188.0,93.0,H,1075605
12081,1245.8,476.2,2568.8,able,55,167.6,106.6,H,1075703
12084,1231.2,471.3,2594.8,able,64,185.4,93.0,H,1075800
12088,1269.9,435.4,2494.0,able,50,167.6,73.0,L,1075932
12089,1193.5,457.4,2965.1,able,35,167.6,72.1,L,1075955
12095,993.9,369.7,2114.9,able,39,195.6,102.1,H,1076208
12097,1074.5,416.7,2197.3,able,55,177.8,74.4,L,1076269
12113,1631.2,646.9,3369.8,able,53,175.3,98.0,H,1076538
12130,1049.4,397.4,2152.1,able,57,193.0,96.2,H,1076802
12133,1300.5,498.7,2727.5,able,69,193.0,93.0,H,1076837
12135,1070.0,415.8,2263.8,able,50,185.4,81.6,H,1076885
12136,1124.7,416.9,2267.5,able,44,188.0,79.4,H,1076904
12143,1109.6,429.5,2297.3,able,54,177.8,74.8,L,1077071
12175,1134.2,411.9,2243.4,able,51,188.0,100.2,H,1077692
12197,1184.3,446.5,2505.4,able,37,185.4,78.9,H,1078019
12200,1286.0,476.2,2791.6,able,64,182.9,100.7,H,1078059
12203,1176.3,444.4,2525.9,able,45,175.3,90.7,H,1078104
12205,1298.0,495.0,2677.3,able,52,167.6,67.6,L,1078155
12206,1044.2,396.7,2127.4,able,35,182.9,96.2,H,1078157
12209,1185.2,453.7,2473.1,able,63,170.2,72.1,L,1078202
12210,1223.2,474.8,2473.5,able,61,185.4,104.3,H,1078226
12225,1346.0,529.3,2743.5,able,68,182.9,77.1,H,1078589
12227,1167.8,513.1,2354.4,able,51,185.4,91.2,H,1078600
12234,1142.7,437.9,2326.9,able,64,185.4,79.8,H,1078719
12239,1172.3,469.8,2419.3,able,32,185.4,102.1,H,1078777
12242,1079.3,402.9,2255.9,able,36,180.3,83.0,H,1078798
12251,1196.3,457.5,2524.8,able,43,182.9,90.7,H,1078941
12255,1165.0,440.3,2438.0,able,31,190.5,88.5,H,1078997
12257,1257.1,479.9,2624.6,able,65,180.3,83.9,H,1079021
12263,1230.4,501.5,2826.4,able,50,177.8,88.5,H,1079158
12268,1274.1,520.2,2627.9,able,52,195.6,109.8,H,1079197
12273,1176.6,465.6,2430.9,able,56,177.8,78.9,H,1079247
12283,1189.3,457.9,2300.0,able,49,170.2,89.8,H,1079419
12313,1165.1,498.0,2389.0,able,50,190.5,95.3,H,1079807
12314,1161.9,439.9,2516.3,able,58,185.4,90.7,H,1079812
12315,1586.4,623.5,3524.8,able,70,167.6,48.5,L,1079839
12325,1342.2,509.7,2782.6,able,44,180.3,97.1,H,1080009
12328,1467.4,469.8,2888.5,able,69,180.3,100.2,H,1080040
12335,1367.0,496.1,2677.8,able,53,193.0,121.1,H,1080158
12338,1286.3,449.9,2698.0,able,45,182.9,88.9,H,1080200
12342,1247.5,474.4,2575.4,able,53,182.9,77.1,H,1080225
12350,1106.5,412.2,2298.1,able,43,195.6,102.1,H,1080286
12357,1315.1,532.2,2669.6,able,66,175.3,70.3,L,1080352
12364,1186.7,458.4,2583.9,able,65,182.9,87.1,H,1080439
12368,1121.3,384.6,2262.8,PR3,49,193.0,104.8,H,1080497
12369,1213.2,475.9,2496.9,able,75,175.3,70.8,L,1080509
12376,1158.9,463.2,2574.9,able,59,188.0,87.1,H,1080689
12378,1373.2,534.9,2726.7,able,62,175.3,76.2,L,1080722
12380,984.8,361.7,2159.2,able,30,185.4,94.8,H,1080803
12394,1117.3,413.6,2275.5,able,46,180.3,91.6,H,1081010
12396,1185.1,468.8,2430.1,able,51,188.0,101.6,H,1081037
12419,1239.1,476.2,2634.9,able,44,177.8,82.1,H,1081396
12420,1375.8,519.1,2941.6,able,37,180.3,88.9,H,1081401
12426,1648.4,497.8,3299.3,able,54,188.0,125.2,H,1081439
12429,1238.7,474.1,2552.7,able,65,177.8,73.9,H,1081466
12440,1190.7,448.3,2492.0,able,48,182.9,101.2,H,1081628
12459,1075.1,405.5,2316.8,able,52,177.8,94.8,H,1081853
12464,1042.3,397.8,2188.5,able,53,190.5,88.0,H,1081912
12465,1194.4,463.6,2653.9,able,53,182.9,78.0,H,1081913
12467,1127.3,415.4,2321.0,able,37,188.0,102.1,H,1081934
12469,1291.4,504.3,2729.3,able,47,160.0,62.1,L,1081962
12471,1195.0,453.8,2501.1,able,32,185.4,74.8,L,1081972
12477,1269.7,475.1,2677.7,able,65,182.9,103.0,H,1082067
12480,1132.8,418.8,2380.8,able,41,193.0,83.9,H,1082107
12481,1232.9,402.6,2491.2,able,36,190.5,100.2,H,1082110
12485,1305.9,474.3,2679.9,able,43,172.7,84.8,H,1082168
12489,1220.5,460.2,2532.8,able,64,185.4,93.4,H,1082240
12501,1176.0,471.3,2456.4,able,45,180.3,83.9,H,1082418
12508,1230.4,483.2,2478.2,able,54,188.0,104.3,H,1082564
12510,1149.8,455.0,2407.1,able,61,182.9,90.7,H,1082587
12513,1154.0,423.0,2413.1,able,47,185.4,97.5,H,1082656
12521,1350.9,515.5,2732.1,able,71,180.3,102.1,H,1082814
12531,1199.9,485.1,2556.7,able,40,172.7,67.1,L,1082941
12535,1176.1,423.6,2308.4,able,53,190.5,93.9,H,1082995
12544,1136.7,415.8,2355.5,able,50,182.9,79.8,L,1083123
12554,1286.7,488.1,2707.9,able,52,172.7,88.5,H,1083310
12563,1296.4,497.7,2680.9,able,34,180.3,104.3,H,1083476
12569,1170.1,441.9,2569.3,able,29,177.8,88.9,H,1083559
12574,1525.8,537.9,3068.0,able,68,182.9,95.3,H,1083584
12576,1350.0,577.8,2879.5,able,41,175.3,110.7,H,1083638
12591,1177.1,433.5,2548.4,able,35,188.0,109.3,H,1083751
12606,1639.6,583.9,3778.0,able,32,172.7,104.3,H,1083875
12616,1275.1,461.3,2480.0,able,73,177.8,83.9,H,1084033
12619,1316.5,493.2,2715.7,able,53,180.3,84.8,H,1084076
12627,1166.8,450.3,2419.2,able,56,175.3,71.2,L,1084221
12634,1191.6,450.8,2444.4,able,50,170.2,60.8,L,1084323
12656,1196.3,469.2,2585.0,able,46,177.8,74.8,L,1084675
12664,1168.7,435.3,2368.1,able,67,182.9,79.8,H,1084830
12674,1219.7,463.7,2659.2,able,69,182.9,104.3,H,1084973
12675,1148.4,413.2,2356.0,able,36,203.2,111.6,H,1084976
12699,1096.3,417.8,2440.9,able,30,185.4,97.1,H,1085426
12702,1182.1,470.0,2461.7,able,40,177.8,73.9,L,1085491
12719,1532.0,569.4,3087.6,able,72,165.1,64.0,L,1085827
12723,1320.9,514.5,2969.5,able,57,177.8,64.9,H,1085987
12731,1257.6,479.2,2632.3,able,57,165.1,59.9,L,1086086
12734,1195.0,470.4,2490.6,able,31,170.2,86.2,H,1086130
12736,1100.1,406.5,2214.9,able,47,185.4,99.8,H,1086142
12741,1200.3,466.9,2678.8,able,21,172.7,73.9,L,1086194
12759,1164.1,432.4,2468.7,able,41,185.4,89.8,H,1086308
12762,1267.2,500.9,2495.6,able,51,195.6,106.6,H,1086336
12772,1166.6,431.0,2517.1,able,46,188.0,96.2,H,1086576
12776,1094.9,395.2,2213.5,able,43,193.0,98.0,H,1086665
12781,1099.7,390.7,2303.0,able,41,185.4,97.5,H,1086766
12792,1146.6,447.2,2331.1,able,53,180.3,73.9,L,1086925
12793,1198.2,487.7,2614.6,able,42,170.2,79.4,H,1086932
12795,1353.5,517.2,3430.4,able,43,167.6,93.4,H,1086999
12801,1078.5,411.1,2260.4,able,44,177.8,87.1,H,1087180
12802,1331.4,518.9,2634.3,able,74,182.9,73.9,L,1087192
12806,1064.9,435.6,2208.5,able,43,188.0,104.3,H,1087282
12809,1297.6,488.5,2578.2,able,53,170.2,82.1,H,1087296
12812,1450.1,563.9,3095.4,able,54,167.6,98.0,H,1087325
12817,1298.5,464.6,2685.1,able,46,182.9,111.1,H,1087386
12822,1197.7,456.4,2544.0,able,52,177.8,88.5,H,1087470
12827,1545.0,564.0,2999.5,able,35,177.8,97.5,H,1087546
12828,1196.1,467.7,2459.0,able,39,175.3,72.6,L,1087581
12852,1193.5,474.2,2565.6,able,37,177.8,74.8,L,1088190
12853,1358.2,586.1,3036.1,able,38,167.6,68.0,H,1088202
12871,1335.9,513.9,2695.3,able,60,188.0,81.6,H,1088434
12872,1309.5,468.9,2539.9,able,44,175.3,83.0,H,1088455
12879,1191.2,442.6,2520.1,able,48,182.9,84.8,H,1088599
12881,1282.5,498.6,2576.6,able,60,185.4,99.8,H,1088609
12890,1118.8,420.0,2327.1,able,50,185.4,87.1,H,1088759
12901,1377.2,503.7,2786.4,able,42,177.8,70.3,L,1088957
12906,1182.7,459.4,2439.4,able,34,182.9,86.2,H,1089017
12911,1111.7,427.5,2307.9,able,44,177.8,74.4,H,1089056
12917,1199.4,465.4,2489.5,able,45,185.4,99.8,H,1089121
12920,1038.3,386.7,2174.5,able,58,193.0,100.2,H,1089175
12922,1212.7,473.5,2518.3,able,72,185.4,83.9,H,1089194
12926,1014.0,386.0,2353.4,able,33,188.0,74.8,H,1089244
12937,1415.4,533.0,2924.4,able,57,180.3,106.6,H,1089410
12944,1176.1,439.0,2419.6,able,31,172.7,79.8,H,1089628
12953,1145.8,448.5,2449.4,able,57,180.3,99.8,H,1089708
12959,1131.5,437.3,2385.7,able,46,190.5,104.8,H,1089799
12966,1157.8,437.6,2385.9,able,57,185.4,83.0,H,1089884
12967,1139.9,437.9,2376.1,able,19,177.8,72.6,L,1089892
12978,1101.0,413.8,2279.6,able,45,170.2,73.9,L,1089999
12985,1132.7,436.2,2694.0,able,33,188.0,74.8,H,1090126
13001,1496.9,586.8,3078.5,able,50,167.6,53.1,L,1090331
13005,1177.0,460.4,2463.6,able,42,180.3,88.5,H,1090372
13019,1311.3,501.7,2963.9,able,42,170.2,65.3,H,1090592
13020,1300.9,487.3,2789.9,able,57,170.2,70.3,L,1090599
13022,1394.2,501.7,2864.9,able,53,177.8,88.9,H,1090629
13023,1103.1,434.5,2268.4,able,49,180.3,94.8,H,1090676
13027,1486.5,593.8,2798.6,able,71,182.9,86.2,H,1090764
13029,1135.2,434.0,2380.0,able,30,185.4,97.5,H,1090817
13037,1146.9,419.7,2384.1,able,43,177.8,78.9,H,1090919
13049,1273.5,459.2,2584.2,able,56,188.0,87.1,H,1091116
13066,1431.2,538.9,2840.8,able,67,180.3,115.2,H,1091284
13070,1257.8,459.5,2742.7,able,54,180.3,92.5,H,1091411
13074,1108.6,434.9,2293.7,able,43,190.5,86.2,H,1091481
13077,1242.6,471.4,2617.3,able,59,185.4,106.6,H,1091546
13080,1102.8,416.8,2331.4,PR3 (PD),40,185.4,87.1,H,1091558
13087,1195.8,419.5,2507.0,able,22,185.4,71.2,L,1091652
13092,1098.3,415.1,2310.8,able,44,190.5,86.2,H,1091724
13094,1084.9,399.7,2227.5,able,40,172.7,73.0,L,1091749
13100,1151.5,462.2,2385.6,able,64,180.3,69.9,L,1091868
13113,1119.9,406.4,2310.0,able,45,193.0,109.3,H,1092089
13114,1343.9,508.5,2675.0,able,66,172.7,81.6,H,1092090
13121,1160.9,458.0,2415.4,able,58,185.4,103.9,H,1092213
13129,1335.2,516.7,2928.2,able,59,177.8,117.0,H,1092369
13135,1175.4,452.5,2357.7,able,49,180.3,87.1,H,1092469
13148,1098.9,399.3,2239.0,able,48,188.0,97.5,H,1092728
13185,1283.6,477.5,2572.2,able,58,177.8,73.9,L,1093394
13195,1073.0,424.1,2276.3,able,39,198.1,98.0,H,1093453
13197,1097.9,395.8,2173.5,able,46,182.9,82.1,H,1093484
13214,1235.1,483.5,2563.5,able,47,190.5,145.2,H,1093693
13227,1098.0,411.6,2284.7,able,37,188.0,95.3,H,1093873
13228,1332.8,504.0,2791.5,able,36,180.3,91.6,H,1093874
13237,1448.5,569.4,3283.6,able,58,170.2,54.9,L,1093953
13239,1692.2,477.6,3049.4,able,45,180.3,98.0,H,1094005
13241,1301.0,506.2,2881.0,able,69,182.9,82.1,L,1094050
13242,1753.0,781.0,4140.0,able,55,157.5,79.4,H,1094080
13248,1273.8,496.6,2619.7,able,38,180.3,85.3,H,1094182
13253,1079.1,411.8,2224.0,able,43,190.5,102.1,H,1094233
13261,1170.5,456.1,2457.9,able,37,188.0,92.1,H,1094374
13263,1723.4,599.8,3294.7,able,69,170.2,74.4,H,1094414
13279,1082.2,402.3,2230.6,able,48,193.0,117.9,H,1094635
13282,1211.5,462.6,2850.4,able,41,175.3,68.0,L,1094657
13283,1327.0,496.0,2753.0,able,33,180.3,83.9,H,1094681
13284,1359.3,490.2,2852.9,able,31,182.9,77.1,L,1094700
13285,1239.5,475.0,2512.7,able,49,170.2,88.0,H,1094716
13305,1235.0,485.7,2592.7,able,48,182.9,89.8,H,1095084
13324,1033.2,390.0,2127.4,able,48,193.0,96.2,H,1095315
13326,1067.8,406.6,2184.5,able,60,188.0,105.2,H,1095337
13330,1071.5,404.7,2204.3,able,53,185.4,87.1,H,1095357
13333,1058.5,395.5,2219.4,able,52,190.5,107.0,H,1095394
13349,1249.0,495.2,2675.1,able,57,188.0,113.4,H,1095591
13350,1133.5,417.4,2382.7,able,49,177.8,83.0,H,1095600
13355,1218.9,467.5,2535.6,able,40,172.7,73.9,L,1095626
13356,1128.0,437.1,2371.5,able,53,188.0,86.2,H,1095634
13362,1193.6,466.6,2507.0,able,52,175.3,73.0,L,1095725
13365,1307.2,505.3,2667.9,able,59,177.8,64.9,L,1095778
13369,1114.9,432.8,2296.2,able,46,185.4,92.1,H,1095844
13370,1275.5,449.4,2506.1,able,52,182.9,73.0,H,1095858
13372,1151.0,429.8,2356.2,able,45,198.1,120.2,H,1095865
13379,1266.1,526.3,2756.8,able,75,185.4,113.4,H,1095929
13384,1212.7,423.6,2392.9,able,59,182.9,94.8,H,1095977
13391,1167.9,440.6,2414.5,able,46,182.9,79.8,H,1096065
13392,1303.6,547.9,2763.8,able,51,180.3,120.2,H,1096118
13394,1219.8,470.5,2448.3,able,64,167.6,68.9,L,1096144
13401,1238.3,456.9,2566.3,able,37,195.6,90.7,H,1096273
13402,1084.6,415.4,2242.0,able,56,193.0,89.8,H,1096288
13409,1107.4,440.0,2369.1,able,50,190.5,106.6,H,1096406
13422,1799.6,537.3,3492.5,able,59,167.6,86.2,H,1096620
13424,1289.2,488.9,2861.5,able,56,185.4,88.0,H,1096665
13427,1340.4,504.8,2776.7,able,45,182.9,68.0,L,1096687
13438,1130.5,422.1,2297.1,able,47,182.9,73.9,L,1096932
13443,1087.6,416.9,2281.4,able,53,195.6,86.2,H,1096991
13444,1165.1,456.0,2384.7,able,65,182.9,78.9,H,1097001
13445,1195.6,436.2,2575.1,able,37,182.9,88.0,H,1097003
13450,1519.3,584.1,3104.2,able,36,165.1,104.8,H,1097063
13459,1317.6,515.7,2922.2,able,61,182.9,71.2,L,1097155
13462,1409.1,514.1,2664.5,PR3 (PD),51,180.3,70.8,L,1097208
13472,1134.6,418.9,2382.1,able,43,188.0,96.2,H,1097300
13475,1149.0,450.3,2391.6,able,61,177.8,79.8,H,1097309
13479,1289.2,484.1,2918.7,able,33,188.0,96.2,H,1097370
13499,1165.9,442.6,2487.8,able,50,188.0,84.8,H,1097546
13504,1247.1,468.4,2600.9,able,46,182.9,78.5,H,1097640
13510,1115.5,435.9,2288.4,able,63,185.4,88.0,H,1097711
13522,1599.1,597.4,3384.3,able,43,162.6,72.6,H,1097877
13529,1092.0,411.3,2252.9,able,59,195.6,95.3,H,1097972
13538,1016.2,384.3,2115.5,able,38,182.9,88.0,H,1098100
13539,1205.7,456.4,2546.3,able,58,182.9,78.0,H,1098108
13548,1388.2,538.0,2838.2,able,38,175.3,86.2,H,1098183
13558,1092.1,422.6,2335.1,able,39,188.0,96.2,H,1098349
13562,1254.2,462.5,2610.2,able,40,188.0,88.0,H,1098476
13563,1200.8,460.8,2445.4,able,61,172.7,79.8,H,1098479
13568,1167.4,408.1,2325.0,able,51,193.0,106.6,H,1098581
13574,1181.1,429.8,2562.4,able,43,170.2,83.9,H,1098618
13577,1339.2,499.8,2796.3,able,60,175.3,94.8,H,1098665
13599,1184.4,468.6,2393.5,able,59,182.9,95.3,H,1098993
13624,1080.7,410.9,2359.4,able,54,182.9,91.2,H,1099308
13633,1174.2,418.5,2535.6,able,40,195.6,110.2,H,1099562
13648,1107.5,415.1,2391.9,able,41,182.9,88.0,H,1099820
13650,1193.1,439.5,2588.7,able,51,193.0,85.3,H,1099921
13668,1192.5,420.2,2494.4,able,39,185.4,97.5,H,1100113
13669,1223.6,468.5,2416.2,able,69,188.0,83.9,H,1100117
13672,1152.2,450.0,2345.8,able,39,182.9,93.0,H,1100136
13675,1027.2,382.0,2159.2,able,36,200.7,111.1,H,1100158
13694,1176.8,435.5,2318.3,able,45,190.5,90.7,H,1100334
13698,1342.3,496.5,2799.2,able,67,167.6,73.9,L,1100352
13700,1160.7,415.5,2355.9,able,42,190.5,93.0,H,1100359
13705,1131.8,425.0,2351.9,able,55,180.3,82.6,H,1100432
13708,1135.7,444.0,2306.2,able,47,185.4,88.0,H,1100463
13719,1114.3,430.6,2357.8,able,48,188.0,94.8,H,1100553
13729,1260.1,472.9,2651.8,able,58,180.3,78.0,H,1100725
13730,1047.8,396.7,2169.2,able,39,177.8,75.8,H,1100740
13731,1248.9,473.4,2554.7,able,48,175.3,103.4,H,1100742
13737,1205.6,490.8,2567.1,able,37,180.3,77.1,H,1100810
13741,1364.9,532.6,2691.9,able,74,182.9,81.6,H,1100885
13760,1213.3,498.1,2454.0,able,60,193.0,96.2,H,1101122
13774,1091.7,402.2,2436.6,able,35,175.3,74.8,L,1101287
13785,1101.7,419.3,2379.5,able,43,180.3,73.0,L,1101384
13796,1167.7,435.9,2389.1,able,49,170.2,74.8,H,1101477
13805,1157.4,455.2,2433.6,able,39,182.9,82.1,H,1101555
13807,1127.8,425.5,2292.6,able,37,177.8,69.9,L,1101566
13812,1160.7,440.5,2389.6,able,56,180.3,77.1,H,1101615
13814,1291.4,574.2,2984.3,able,53,185.4,108.4,H,1101648
13822,1265.3,476.3,2571.0,able,51,177.8,81.2,H,1101776
13826,1157.2,426.7,2376.5,able,31,177.8,67.1,L,1101830
13829,1038.5,366.8,2134.9,able,32,193.0,108.9,H,1101859
13833,1239.6,476.7,2594.5,able,50,180.3,74.8,H,1101888
13843,1077.8,398.7,2208.9,able,42,188.0,93.9,H,1101958
13845,1092.1,413.4,2530.8,able,16,188.0,79.4,H,1101967
13847,1336.4,527.0,2759.6,able,75,182.9,82.6,H,1101976
13860,1397.4,562.7,2847.2,able,60,180.3,95.3,H,1102128
13864,1280.8,505.8,3028.9,able,36,177.8,72.1,H,1102200
