,profile_id,result_1,result_100,result_1000,result_10000,result_100000,result_2000,result_21097,result_30,result_4,result_42195,result_500,result_5000,result_60,result_6000,adaptive rowing category,age,height,weight,weight_class,gender
33685,1300260,,,211.0,2433.6,,425.3,,7533.0,,,,1151.2,14144.0,,able,43,170.2,74.8,L,M
33686,1300261,,,336.9,,,,,,,,,,,,able,38,160.0,69.9,H,F
33687,1300263,393.0,14.2,,,,,,,,,80.5,,,,able,41,,,H,M
33688,1300276,330.0,16.7,209.5,2573.2,,451.2,5862.0,7054.0,1124.0,,94.8,1227.5,12749.0,1486.4,able,41,,,H,F
33689,1300287,,,,2586.9,,,,,1003.0,11367.6,,1341.3,12854.0,,able,37,172.7,70.3,L,M
33690,1300338,,,,3257.0,,,,,,,,,,,able,41,,,H,F
33691,1300346,,,,,,408.8,,,,,,1119.0,,,able,17,,,H,M
33692,1300353,,,,,,,,7956.0,,,,,,,able,34,,,H,M
33693,1300380,,,202.6,2277.0,,417.4,5070.8,7951.0,1169.0,10979.7,,1114.8,15193.0,1342.0,able,56,182.9,73.5,L,M
33694,1300385,,,,,,,,8047.0,,,,,18508.0,,able,36,182.9,99.8,H,M
33695,1300388,,,,,,,,,,,,1433.5,,,able,40,170.2,59.9,L,F
33696,1300392,,,,,,559.9,,,,,163.8,,,,able,68,,,H,M
33697,1300402,353.0,16.2,198.6,2342.6,,428.6,5134.7,,1179.0,10774.0,91.4,,,1354.9,able,57,188.0,88.0,H,M
33698,1300406,,,,,,,,8297.0,,,,,16179.0,,able,43,180.3,69.9,L,M
33699,1300411,,,223.1,,,452.3,,,1077.0,,105.0,1246.4,,,able,58,188.0,79.8,H,M
33700,1300418,262.0,26.4,251.4,2797.1,,,,,773.0,,,,,1680.6,able,39,175.3,63.5,L,F
33701,1300419,300.0,,246.8,2727.6,,475.4,,6608.0,,,114.7,1294.6,,1656.5,able,54,177.8,74.8,L,M
33702,1300420,,,,,,422.1,,7156.0,,,,1239.6,,,able,40,,,H,M
33703,1300428,,,,,,,,,,10643.2,,,,,able,21,,,L,M
33704,1300432,,,265.0,2798.0,,552.0,,,,,,,,,able,40,,,L,F
33705,1300437,,,,2678.0,,,,6776.0,,,,1306.0,,,able,37,160.0,64.9,H,F
33706,1300440,,,202.2,,,,,,,,,,,,able,66,185.4,83.5,H,M
33707,1300459,,,199.9,,,431.7,,7136.0,,12977.2,,1139.1,14430.0,,able,31,,,H,M
33708,1300466,,,,,,,,,,,,1193.6,,,able,37,177.8,90.7,H,M
33709,1300472,,,,,,,,7262.0,,,,,,,able,56,188.0,74.8,L,M
33710,1300481,,,,,,505.7,,,,,97.1,1308.1,,,able,36,177.8,,H,M
33711,1300488,,,,,,473.9,,,,,99.9,1264.0,,,able,64,188.0,102.1,H,M
33712,1300492,,,,,,,,,,,,1037.1,,,able,24,,,H,M
33713,1300493,,,,,,629.0,,,,,,,,,able,39,,,H,F
33714,1300495,349.0,15.9,,,,,,,,,,,,,able,16,188.0,99.8,H,M
33715,1300499,,,,,,438.3,,,,,,,,,able,53,,,H,M
33716,1300500,,,,2567.4,,,,,,,,,,,able,67,182.9,69.4,H,M
33717,1300509,,,,,,485.4,,,,,,,,,able,42,190.5,124.7,H,M
33718,1300510,,,285.0,,,,,5554.0,,,,,,,able,14,172.7,56.7,L,F
33719,1300522,145.0,,,,,,,,,,,,,,able,8,119.4,22.2,L,M
33720,1300530,,,,2508.0,,,,,,,,1184.0,,,able,58,188.0,,H,M
33721,1300550,,,,,,,,,,,95.8,,,,able,39,,,H,M
33722,1300552,,,,,,461.5,,,,,,1285.0,,,able,41,,,L,M
33723,1300559,,,,,,459.4,,,,,,1200.5,,,able,48,,,H,M
33724,1300566,,,,,,,,,,,139.9,1651.4,,,able,38,,58.5,H,F
33725,1300567,,,233.3,,,488.1,,,,,,1340.7,,,able,39,180.3,83.9,H,M
33726,1300568,,,,2346.6,,,,,,,,,,,able,47,177.8,83.9,H,M
33727,1300570,,,,,,421.1,,8017.0,,,,1082.3,,,able,37,,,H,M
33728,1300577,,17.3,203.8,2362.1,,430.9,5658.8,,,,104.5,1151.3,,1443.7,able,41,180.3,97.5,H,M
33729,1300582,,,,,,638.0,,4923.0,,,,,,,able,44,154.9,54.0,H,F
33730,1300583,,,,,,,,7145.0,,,,,,,able,60,180.3,98.9,H,M
33731,1300591,,,228.1,2597.7,,,,6996.0,,,,1203.9,,,able,28,,,H,M
33732,1300593,,,,,,,,,,,,,,1466.9,able,28,185.4,78.0,H,M
33733,1300595,,,243.3,2752.9,,,,,,,,,,,able,39,,,L,F
33734,1300596,,,,,,,,,,,,1212.2,,,able,44,,,H,M
33735,1300599,,,722.0,,,,,,,,,,,,able,10,,,L,F
33736,1300604,,,270.8,,,571.9,,5783.0,,,129.1,,,,able,13,,,L,M
33737,1300605,,,,,,,,,,,,1412.6,,,able,44,172.7,66.7,H,F
33738,1300611,,,,,,414.5,,,,,,,,,able,17,190.5,70.8,L,M
33739,1300612,,,,,,,,,,,,,,1659.2,able,62,,,H,M
33740,1300617,,,,,,,,5900.0,,,,,,,able,15,,,L,M
33741,1300620,,,,2921.7,,534.3,,,,,,,,,able,55,165.1,55.8,L,F
33742,1300633,,,203.0,,,436.7,5350.0,,,,,,,,able,49,,,H,M
33743,1300634,,,,,,,,,,,,1180.0,,,able,35,,,H,M
33744,1300635,,,,,,,,,,11754.0,,,,,able,36,,,H,M
33745,1300651,,,,,,433.2,,,,,96.0,1104.4,,,able,52,,,H,M
33746,1300659,,,,,,,5833.5,6800.0,,,,,14007.0,,able,58,,,H,M
33747,1300661,,,,2970.2,,530.3,,6078.0,,,,,,,able,44,,,L,M
33748,1300662,,,,,,,,,,,,,12067.0,,able,53,,,H,M
33749,1300671,,,,,,,,,,,,1194.3,,,able,58,,,H,M
33750,1300672,,,,,,614.2,,,,,,1744.8,,,able,63,177.8,93.4,H,M
33751,1300674,,,,2473.5,,,,,,,,,,,able,53,,,H,M
33752,1300678,,,225.8,2572.0,,,,,,,,,,,able,48,185.4,107.0,H,M
33753,1300696,,,,3110.9,,,,,,,,,,,able,49,,,H,F
33754,1300698,,,,2602.1,,,,,,,,1275.1,,,able,49,,,H,M
33755,1300709,,17.0,,2332.9,,424.2,,7713.0,,,94.1,1140.7,,,able,45,185.4,88.0,H,M
33756,1300713,,,215.8,2507.0,,,,,,,,,,,able,48,,,H,M
33757,1300716,,40.1,,,,,,,,,,,,,able,8,,,H,F
33758,1300720,,,,2736.5,,,,,,,,1317.5,,,able,42,182.9,122.5,H,M
33759,1300728,,,,,,656.3,,,,,,,,,able,45,185.4,86.2,H,F
33760,1300729,,,,,,523.3,,,,,,1359.4,,,able,35,,,H,M
33761,1300731,,,,,,,,4011.0,,,,,,,able,66,157.5,49.9,L,F
33762,1300733,311.0,,212.2,2509.9,,,5450.2,,,,,1205.1,,1468.1,able,36,,,H,F
33763,1300736,317.0,,214.3,2502.7,,438.0,,7464.0,1119.0,,96.7,,,1430.9,able,23,,,H,F
33764,1300751,,,,,,577.0,,,,,,,,,able,43,,,L,F
33765,1300765,,,,3161.0,,591.3,,,,,,1519.4,10867.0,,able,40,167.6,35.4,H,F
33766,1300782,,,,3162.1,,,,,,,,,,,able,49,,,H,M
33767,1300801,289.0,,,2989.9,,,,6458.0,,,,,12692.0,,able,70,175.3,77.1,H,M
33768,1300811,,,,,,,5748.2,,,,,,,,able,16,,,L,M
33769,1300820,,,,,,,,4847.0,,,,,,,able,61,,,L,M
33770,1300825,,,200.0,,,,,7404.0,,,,,,,able,41,,,H,M
33771,1300829,,,,,,486.0,,,,,,,,,able,55,182.9,88.5,H,M
33772,1300843,,,,2247.8,,415.5,4963.0,7962.0,,,,1110.6,,,able,49,182.9,81.6,H,M
33773,1300856,,,,,,,,,,,,,11882.0,1725.6,able,43,170.2,57.2,L,M
33774,1300866,,,,,,,,,,,124.1,,,,able,10,129.5,33.6,H,M
33775,1300867,,,,,,,,6360.0,,,,1369.2,,,able,49,165.1,59.0,L,F
33776,1300871,,17.2,,2560.9,,,,,,,,1231.0,,,able,40,,,H,M
33777,1300878,266.0,19.4,232.7,,,509.2,,,,,110.6,,,,able,38,175.3,71.2,H,F
33778,1300880,,,,,,551.1,,,,,,,,,able,47,,,L,F
33779,1300883,,,,2571.0,,,,,,,,,13531.0,1515.3,able,24,,,L,M
33780,1300896,,,,,,,,,,,,1313.1,,,able,60,180.3,89.4,H,M
33781,1300913,,,,,,,,,,,,1280.0,,,able,17,167.6,58.1,L,F
33782,1300918,,,,,,555.1,,,,,,,,,able,59,,,H,M
33783,1300924,,,,,,528.8,,,,,,,,,able,37,162.6,69.9,H,M
33784,1300936,,,,,,,,,,11279.1,,,,,able,36,,,H,M
33785,1300944,,,,,,,,,,13191.5,,,,,able,23,,,H,M
33786,1300948,,,,3493.0,,,,,,,,,,,able,23,,,H,F
33787,1300955,332.0,,209.9,2596.0,,442.2,5469.1,,,,,1161.7,13932.0,1468.9,able,40,182.9,79.8,H,M
33788,1300961,279.0,,254.0,3185.3,,,,,,,,,,,able,31,,,H,M
33789,1300966,,,,,,540.0,,6372.0,,,,1252.4,,,able,32,,,H,M
33790,1300968,,,,,,,,,,,,1324.6,,,able,43,193.0,118.8,H,M
33791,1300969,,,,,,,,,,,,1293.0,,,able,39,,,H,M
33792,1300980,,,,2732.0,,,,,,,,,,,able,41,,,H,M
33793,1300983,,,,,,459.0,5542.9,,,,,1137.4,13579.0,,able,47,,,H,M
33794,1301006,,,,,,541.3,,,,,,,,,able,49,172.7,72.6,H,F
33795,1301007,,,,,,,,,,,,,9000.0,,able,35,177.8,77.1,L,M
33796,1301017,,15.4,184.4,2327.4,,408.4,,7924.0,,,,1124.8,15248.0,,able,40,180.3,78.9,H,M
33797,1301028,,,206.1,,,431.4,,,,,,1168.5,,,able,34,182.9,73.0,L,M
33798,1301041,,,,2366.1,,,,,,,,,,,able,29,,,H,M
33799,1301046,311.0,,,,,445.2,,,,,,,,,able,40,,,L,M
33800,1301047,,,,,,,,6295.0,,,,,,,able,44,,,H,M
33801,1301066,,,,,,,,,,,,,12250.0,,able,22,,,L,F
33802,1301076,,21.4,210.6,2454.1,,476.6,,7416.0,,,,1184.8,14327.0,,able,42,,,H,M
33803,1301077,,,,,,,,6303.0,,,,1376.1,,,able,47,,,H,M
33804,1301088,,,,2331.0,,432.6,,,,,,,,,able,48,175.3,80.7,H,M
33805,1301099,,,,,,,,,,,,1582.2,,,able,60,167.6,83.9,H,M
33806,1301105,,,,,,,,,,,,,,1524.7,able,19,,,H,F
33807,1301106,,,,2633.0,,,,,,,,,,,able,43,,,H,M
33808,1301118,,,,,,,,6268.0,,,,,,1641.5,able,34,172.7,65.8,H,F
33809,1301130,,,201.8,,,,,7381.0,,,101.0,,,,able,38,,,H,M
33810,1301134,,,,,,,,,,,91.6,,,,able,18,188.0,90.7,H,M
33811,1301140,,18.7,219.9,2546.3,,451.6,5532.8,7420.0,,,100.7,1181.3,14182.0,1495.9,able,42,170.2,68.0,L,M
33812,1301156,,,231.4,,,484.0,,,,,,,,,able,37,170.2,63.5,L,M
33813,1301157,,,,,,499.5,,,,,,,,,able,52,,,L,F
33814,1301159,,,,,,,,4678.0,,,,,,,able,51,,,L,F
33815,1301167,,,,,,,,6285.0,,,,,,,able,38,,,H,M
33816,1301194,,,,,,,,,,,83.6,,,,able,32,,,H,M
33817,1301207,,,,,,,,4912.0,,,,,,,able,33,,,H,F
33818,1301212,,,,,,523.0,,,,,,,,,able,59,177.8,81.6,H,M
33819,1301224,,,,2848.5,,,,6322.0,,,,,,,able,20,,,L,F
33820,1301226,,,,,,,,5500.0,,,,,,,able,75,,,L,M
33821,1301231,,,,,,545.6,,,,,,,,,able,47,180.3,88.0,H,M
33822,1301234,,,,3000.0,,,,,,,,,,,able,22,,,H,F
33823,1301246,,20.5,,2740.3,,,,6825.0,,,114.0,1297.5,12982.0,,able,43,170.2,78.0,H,F
33824,1301254,,,,2444.7,,430.0,,7525.0,,,,1141.8,14564.0,,able,34,190.5,79.8,H,M
33825,1301255,,,,2690.0,,,,,,,,1350.0,,1440.0,able,43,,,H,M
33826,1301259,,,210.8,2332.6,,432.9,,,,,94.3,1148.8,,,able,40,193.0,98.0,H,M
33827,1301269,,,220.9,,,468.7,,,,,92.5,1253.9,,,able,46,177.8,93.0,H,M
33828,1301277,,18.6,212.3,,,436.4,,7754.0,1088.0,,102.4,,14963.0,,able,50,185.4,76.2,H,M
33829,1301288,,,,,,,,,,,,1540.4,,,able,43,167.6,,H,F
33830,1301300,,,,2982.3,,,,,,,91.5,,,,able,33,,,H,M
33831,1301303,,18.0,,,,,,,,,,,,1369.7,able,18,188.0,79.4,H,M
33832,1301307,301.0,,,,,,,,,,,,,,able,36,,,H,M
33833,1301340,,,,,,450.2,,,,,,,,,able,65,193.0,89.4,H,M
33834,1301345,,,,,,,,7170.0,,,,,,,able,16,,,L,M
33835,1301360,,,,,,540.5,,,,,,,,,able,37,,,H,F
33836,1301372,,,,2879.4,,,,,,,,,12425.0,,able,46,185.4,88.5,H,M
33837,1301397,,,,,,514.4,,,,,118.4,,,,able,66,,,L,M
33838,1301398,,,,2853.0,,,,,,13009.1,,1560.0,,,able,55,,,H,F
33839,1301406,,,,,,,,7000.0,,,,1277.0,,,able,40,,,L,M
33840,1301410,,,,,,,,,,,,1434.8,,,able,37,,,H,M
33841,1301413,,,,2588.6,,,,,,,,1262.0,,,able,55,170.2,83.9,H,M
33842,1301416,,,,,,535.9,,,,,,,,,able,33,188.0,140.6,H,M
33843,1301417,307.0,,214.4,2538.5,,,,7172.0,,,,,,1449.0,able,50,,,H,M
33844,1301426,,,,,,,,,,,,,,1386.6,able,36,,,H,M
33845,1301430,,,,,,393.3,,,,,,,,,able,18,188.0,84.8,H,M
33846,1301454,,,,,,,,,,,122.0,,,,able,63,188.0,95.3,H,M
33847,1301461,,,219.7,,,477.9,,,,,,,,,able,47,,,H,M
33848,1301466,,,235.4,2733.3,,476.2,,,,,,1329.1,,,able,16,,,H,F
33849,1301473,,,,2893.7,,,,6945.0,,,,,,,able,47,,,H,M
33850,1301487,,,,,,441.6,,,,,,,,1429.1,able,17,185.4,74.8,H,F
33851,1301501,,,,4356.0,,,,,,,,,,,able,41,,,H,F
33852,1301508,,,222.7,,,515.6,,,,,,1386.1,,,able,38,,,L,M
33853,1301509,,,,2820.0,,,,5800.0,,,,,,,able,49,175.3,72.6,L,M
33854,1301510,,,,2394.1,,,5165.6,7561.0,,,,,14859.0,,able,63,,,H,M
33855,1301520,,,,,,,,,,,,1366.4,,,able,55,,,L,M
33856,1301525,,,271.3,3024.7,,551.4,,,,,,1448.2,,,able,29,157.5,46.3,L,F
33857,1301536,,,251.0,,,,,,,,,,,,able,36,,,H,F
33858,1301537,,,,2368.1,,,,,,,,,,,able,44,,,H,M
33859,1301543,,,,,,,,,,,,,,1644.3,able,22,,,L,M
33860,1301551,,,,,,,,7455.0,,,,,,,able,44,172.7,69.9,L,M
33861,1301562,238.0,19.7,259.7,2669.7,,488.3,5903.3,6709.0,1005.0,,115.1,1347.5,12847.0,1589.8,able,45,182.9,84.8,H,M
33862,1301568,,,,,,,,,,,,,,1563.7,able,53,,,L,M
33863,1301570,,,,,,467.8,,,,,,,,,able,26,,,L,M
33864,1301573,,,,,,546.0,,,,,,,,,able,43,,,H,M
33865,1301590,,,,,,446.0,,7326.0,,,,,,,able,45,,,H,M
33866,1301603,,,221.3,,,,,,,,,,,,able,29,,,L,M
33867,1301606,,,248.0,,,,,,,,,,,,able,30,,,H,M
33868,1301608,278.0,,,,,,,,,,,,,,able,27,,,L,F
33869,1301616,,,,2673.7,,,,,,,,1279.8,,,able,44,,,H,M
33870,1301624,,16.2,,,,406.3,,,,11375.5,,1104.0,,,able,52,193.0,110.7,H,M
33871,1301625,,,,3180.0,,,,,,,,,,,able,53,185.4,,H,F
33872,1301628,,,,,,473.5,,,,,,,,,able,48,188.0,77.6,H,M
33873,1301635,,,,,,,,,,,,1230.5,,,able,56,,,H,F
33874,1301645,,,221.2,2456.8,,436.9,5844.0,7626.0,,,,1185.2,13624.0,1550.5,able,38,193.0,79.8,H,M
33875,1301647,,,,,,,,,866.0,,,,,,able,44,,,H,F
33876,1301655,367.0,,,,,,4346.5,8314.0,,8907.4,,979.1,17209.0,,able,37,,,H,M
33877,1301670,,,271.5,,,575.4,,,,,,,,,able,40,,,H,F
33878,1301672,,,281.9,,,566.6,,,,,,,,,able,47,,,L,F
33879,1301676,,,,,,467.9,,,,,,1234.5,,,able,49,180.3,83.9,H,M
33880,1301680,,,240.5,,,,,,,,,,,,able,46,175.3,81.6,H,M
33881,1301681,288.0,,228.0,2925.3,,,,,,,,,,,able,45,,,H,M
33882,1301686,,,187.0,2112.9,,386.1,4640.9,8361.0,1238.0,,,1016.5,16414.0,1229.0,able,43,182.9,102.1,H,M
33883,1301695,,,,,,418.8,,,,,,,,1304.9,able,46,,,H,M
33884,1301704,,,,,,,,8107.0,,,,1102.3,,,able,46,,89.8,H,M
33885,1301715,322.0,17.7,209.6,2538.0,,447.8,,7372.0,1127.0,,96.7,1187.6,,1448.1,able,37,170.2,86.2,H,M
33886,1301721,,,,2869.4,,439.2,,,,12573.1,,,,,able,16,,,L,M
33887,1301723,,,274.4,,,,,,,,182.2,,,,able,46,,,H,M
33888,1301725,,,,,,,,,,,,,13597.0,,able,16,,,L,M
33889,1301727,,,194.5,2257.9,,410.1,,,,,,1076.4,,,able,29,198.1,97.5,H,M
33890,1301728,293.0,,211.6,2338.5,,459.4,5766.1,7719.0,,,102.4,1167.3,14526.0,1396.6,able,49,182.9,91.2,H,M
33891,1301731,,,245.4,,,,,,,,,,,,able,31,,,L,F
33892,1301734,365.0,15.5,,,,,,,,,,,,,able,51,188.0,91.2,H,M
33893,1301735,,,,2595.8,,470.9,,7020.0,,,101.3,1327.0,,,able,49,,,H,M
33894,1301738,,,,,,607.1,,,,,,1663.0,,,able,51,167.6,96.2,H,M
33895,1301750,,,245.1,,,499.0,,,,,,,,,able,16,,,L,F
33896,1301753,267.0,,250.9,,,,,,,,,,,,able,25,,,H,M
33897,1301757,,,,2743.8,,,,,,,,,,,able,54,177.8,69.9,L,M
33898,1301764,,,,,,,,,,,,1330.4,,,able,36,,,H,M
33899,1301765,,,,,,548.0,,,,,,,,1608.0,able,46,,,H,F
33900,1301766,,,,2416.0,,,,,,,,,,,able,44,,,H,M
33901,1301767,,,300.0,,,,,,,,131.0,,,,able,15,157.5,56.7,L,F
33902,1301771,,,,2669.1,,,5978.6,,,,,,,,able,53,172.7,81.6,H,M
33903,1301780,,19.9,,,,482.3,,,,,113.6,1286.1,,,able,57,185.4,72.6,L,M
33904,1301802,,,,,,463.2,,,,,,,,,able,46,,,H,M
33905,1301808,,,,2509.0,,479.5,,7217.0,,,,1198.8,,,able,51,170.2,64.9,L,M
33906,1301820,,,,,,,,7688.0,,,,1173.2,,,able,31,182.9,76.2,H,M
33907,1301825,,,,,,,,5108.0,,,,,,,able,57,180.3,93.0,H,M
33908,1301841,,,,2800.0,,,,,,,,,,,able,33,162.6,70.3,H,F
33909,1301843,,,,2888.6,,502.4,,6431.0,,,,1326.8,,1642.8,able,18,160.0,55.8,L,F
33910,1301857,,,,,,,,,,,,1497.4,,,able,53,,,H,F
33911,1301859,,,,,,,,,,,,,8000.0,,able,18,,,H,F
33912,1301861,,,,,,,,,,,127.3,,,,able,32,190.5,127.0,H,M
33913,1301874,348.0,,199.6,2308.1,,424.0,,,,10785.4,94.6,1111.6,15121.0,,able,39,175.3,,H,M
33914,1301877,,16.8,207.1,,,408.9,,,,,92.1,1098.5,,,able,39,188.0,83.9,H,M
33915,1301883,,,,2333.9,,,5028.5,7660.0,,,,1155.4,15161.0,,able,53,172.7,89.8,H,M
33916,1301887,,,,,,456.7,,,,,,1236.8,,,able,48,,,H,M
33917,1301889,,,,,,,,,,,,1487.8,,,able,38,,,H,M
33918,1301892,,,202.0,,,,,,,,,,,,able,28,,,L,M
33919,1301896,,30.0,,,,,,,,,,,,,able,28,,,H,M
33920,1301909,,,,,,543.0,,,,,111.4,1405.0,,1788.0,able,36,,,L,M
33921,1301912,,,,,,,,,,,,1301.0,,,able,39,182.9,82.1,H,M
33922,1301914,389.0,15.0,,,,393.7,,,,,82.2,,,,able,19,188.0,73.9,L,M
33923,1301922,,,,2328.5,,418.2,,,,,,1165.1,15024.0,,able,36,,,H,M
33924,1301933,,,,,,506.5,,6488.0,,,,1452.2,,,able,37,185.4,90.7,H,M
33925,1301946,,,,,,739.5,,,,,,,,,able,15,,,H,F
33926,1301952,,17.0,289.3,2331.7,,417.5,5198.2,7588.0,,11210.5,,1200.3,,1453.7,able,47,,,H,M
33927,1301961,,,234.3,2702.7,,,,6120.0,,,,1247.9,11592.0,1969.0,able,48,185.4,,H,M
33928,1301962,,,,,,,,,,,,1183.0,,,able,45,,,H,M
33929,1301968,,,,,,,,,,,,1530.0,,,able,62,167.6,61.2,L,F
33930,1301976,,,,,,,,,,,,1640.1,,,able,56,175.3,,H,M
33931,1301982,,,,,,,,,,,100.4,,,,able,21,,,H,M
33932,1301989,,,265.1,,,587.8,,6012.0,,,131.9,1457.9,11362.0,,able,49,157.5,55.8,L,F
33933,1301996,,,,,,576.5,,5632.0,,,,1657.7,,,able,28,170.2,54.0,L,M
33934,1301997,,,,,,532.1,,6481.0,,,,,,,able,36,,,H,M
33935,1302002,,,,,,426.5,,7916.0,,,,1133.3,,,able,49,188.0,83.9,H,M
33936,1302006,,,,3103.0,,525.8,,6379.0,,,,,12175.0,,able,43,180.3,83.5,H,M
33937,1302010,231.0,,292.2,3176.2,,,6970.2,,,,,1433.4,,1704.6,able,33,175.3,81.6,H,M
33938,1302042,,,,2693.8,,496.2,6148.5,,,,122.8,1325.4,13110.0,1634.8,able,31,162.6,69.9,H,F
33939,1302047,,,,,,490.0,,,,,,,,,able,14,175.3,59.9,H,F
33940,1302051,,,,,,,,,,,,1325.9,,,able,66,,,L,M
33941,1302058,328.0,16.9,,2398.9,,429.7,,,,,92.8,1188.7,,,able,38,190.5,89.8,H,M
33942,1302066,,,,,,520.0,,,,,,,,,able,17,,,L,M
33943,1302072,,,,,,510.1,,,,,,1325.3,,,able,31,,,H,M
33944,1302073,312.0,18.4,234.0,2942.2,,479.7,,6882.0,1013.0,,111.7,1308.7,11699.0,1698.3,able,51,175.3,108.0,H,M
33945,1302083,,,,,,,,,,,,,15046.0,1336.8,able,17,,,H,M
33946,1302084,,,,,,,,7008.0,,,,,13346.0,1546.2,able,58,170.2,78.9,H,M
33947,1302085,,,210.0,,,,,,,,,1129.5,,,able,47,,,H,M
33948,1302088,,,,,,,,6392.0,,,,,,,able,16,,,L,F
33949,1302095,,,,,,,,,,,,1557.8,,,able,57,,,H,M
33950,1302101,,,,,,,,,,,113.3,1399.2,,,able,68,175.3,87.1,H,M
33951,1302102,,,,,,,5351.9,,,11049.1,,,,,able,39,,,L,F
33952,1302124,,,254.8,,,518.8,,,,,118.7,,,,able,48,,,L,M
33953,1302125,,,,,,,,,,,,1168.8,,,able,44,,,H,M
33954,1302130,,,,,,,,,,,,1299.8,,,able,49,,,H,M
33955,1302131,,,,,,508.8,,,,,,,,,able,48,,,H,M
33956,1302142,,,,,,,,,,,,1411.0,,,able,13,167.6,65.8,L,M
33957,1302169,,,257.4,,,,,,,,,,,,able,38,,,H,F
33958,1302172,,,,,,,,,,,101.0,,,,able,53,,,H,M
33959,1302179,,,,,,,,,,,,,10248.0,,PR3 (PD),62,190.5,83.9,L,M
33960,1302181,,,,,,,,4903.0,,,,,,,able,45,172.7,73.9,H,M
33961,1302182,,,,2670.5,,,,,,,104.4,,,,able,45,,,L,M
33962,1302185,,,,,,533.8,,,,,,,,,able,52,,,H,F
33963,1302199,,,236.2,,,535.8,,,,,,,,1739.4,able,52,185.4,74.8,L,M
33964,1302203,,,,,,,,6351.0,,,,,,,able,25,,,H,F
33965,1302209,,,235.6,,,,,,,,,,,,able,62,,,H,M
33966,1302212,,,,,,,,6232.0,,,163.0,,,,able,45,185.4,106.6,H,M
33967,1302213,,,,2424.9,,,,,,,,,,,able,39,,,H,M
33968,1302221,,,197.7,,,,,,,,,,,,able,32,,,H,M
33969,1302227,263.0,,,,,,,,,,115.3,,,,able,17,,,H,F
33970,1302231,296.0,19.6,218.8,2391.8,,465.0,5676.4,7286.0,,,106.3,1228.2,14559.0,,able,54,177.8,71.2,L,M
33971,1302232,284.0,,,,,,,,,,,1369.7,,,able,45,,,H,M
33972,1302239,,18.2,210.7,2335.9,,460.4,5388.2,7640.0,,,95.1,,,1421.9,able,54,182.9,84.8,H,M
33973,1302243,,17.2,210.6,2467.7,,456.9,,,,,,,,1439.9,able,47,185.4,90.7,H,M
33974,1302246,,,214.2,2556.9,,431.0,,,,,97.5,1153.8,,,able,47,,,H,M
33975,1302253,,,,,,566.8,,,,,,,,,able,15,,,L,M
33976,1302259,,,,,,491.8,,,,,,1284.3,,,able,48,182.9,88.5,H,M
33977,1302268,,,,,,442.7,5657.5,7448.0,,,101.6,1215.4,,,able,31,,,L,M
33978,1302278,,,,,,586.8,,,,,,,,,able,51,,,H,M
33979,1302279,330.0,,,,,,,,,,,,,,able,46,,,H,M
33980,1302285,,,,,,,,,,,,1167.9,,,able,32,,,H,M
33981,1302298,,,,,,527.1,,6306.0,,,,1422.0,,,able,36,172.7,68.0,H,F
33982,1302299,309.0,17.9,216.6,2514.9,,432.6,5397.2,7078.0,1097.0,,101.7,1165.7,,1408.6,able,17,177.8,68.9,L,M
33983,1302312,,,,,,473.6,,,,,,,,,able,42,180.3,97.1,H,M
33984,1302323,,,,2384.1,,,,,,,,,,,able,39,,,H,M
33985,1302333,302.0,,,,,518.3,,6704.0,,,,,,1677.0,able,34,,,H,M
33986,1302339,319.0,18.2,234.6,2618.7,,476.7,5921.2,7018.0,1082.0,,95.0,1272.9,,1524.8,able,43,177.8,97.5,H,M
33987,1302342,,,200.5,,,413.4,,,,,85.9,1106.7,,,able,26,182.9,95.3,H,M
33988,1302351,,,210.3,,,494.4,,,1123.0,,,,,,able,15,,71.2,L,M
33989,1302359,,,,,,,,,,,,,,1960.8,able,60,182.9,123.4,H,M
33990,1302360,,,,,,497.8,,,,,,,,,able,64,,,L,M
33991,1302364,,,219.2,,,461.4,,7145.0,,,,,,,able,35,170.2,63.5,L,M
33992,1302368,,,,,,484.9,,,,,110.5,1309.8,,,able,47,,,H,M
33993,1302372,,,186.8,2350.6,,399.1,5053.4,7675.0,,,87.4,1078.7,,,able,29,,,H,M
33994,1302376,,,,2675.8,,523.4,,,,,,1274.1,,,able,47,,,H,M
33995,1302380,,,,,,,,,,,,1294.5,,,able,29,,,H,M
33996,1302381,330.0,,,2477.5,,,,7544.0,1097.0,,99.9,1227.9,,,able,61,182.9,81.6,H,M
33997,1302387,,,,,,477.5,,,,,,,,,able,39,,,H,F
33998,1302388,,,,,,,,,,,,1408.0,,,able,45,,,H,M
33999,1302391,,,,,,384.4,,8511.0,,,84.7,,,1265.1,able,24,182.9,74.8,L,M
34000,1302393,,,,,,,,,,,,,,1358.9,able,25,,,H,F
34001,1302398,,,,,,,,,,,,1430.4,,,able,30,,,H,F
34002,1302399,,,,,,536.5,,,,,,,,,able,34,,,L,F
34003,1302402,,,198.6,2306.8,,417.4,5138.0,7739.0,,11827.7,90.9,1134.6,15281.0,1360.9,able,30,,,L,M
34004,1302410,,,212.3,2587.7,,447.0,5197.3,7359.0,,,98.2,1167.4,,,able,44,185.4,84.8,H,M
34005,1302413,,,,,,621.1,,,,,,1567.8,,2007.4,able,47,170.2,,L,F
34006,1302420,,,,,,442.7,,7442.0,,,98.7,1161.8,,,able,61,193.0,97.1,H,M
